time,gFx,gFy,gFz,TgF
8.723745,0.9608,0.0473,-0.2242,0.99
8.742960,0.9593,0.0502,-0.2213,0.99
8.758097,0.9583,0.0497,-0.2198,0.98
8.788052,0.9573,0.0507,-0.2130,0.98
8.800554,0.9544,0.0502,-0.2105,0.98
8.823167,0.9485,0.0561,-0.2110,0.97
8.841080,0.9524,0.0541,-0.2139,0.98
8.865429,0.9568,0.0507,-0.2232,0.98
8.882906,0.9642,0.0493,-0.2262,0.99
8.900786,0.9622,0.0483,-0.2203,0.99
8.923858,0.9608,0.0483,-0.2188,0.99
8.950063,0.9568,0.0478,-0.2198,0.98
8.966836,0.9539,0.0507,-0.2198,0.98
8.987474,0.9539,0.0478,-0.2159,0.98
9.006728,0.9539,0.0497,-0.2169,0.98
9.023517,0.9554,0.0488,-0.2144,0.98
9.048579,0.9603,0.0502,-0.2154,0.99
9.064161,0.9588,0.0493,-0.2179,0.98
9.095003,0.9593,0.0517,-0.2237,0.99
9.106348,0.9593,0.0488,-0.2227,0.99
9.131609,0.9608,0.0478,-0.2164,0.99
9.149908,0.9559,0.0512,-0.2179,0.98
9.166781,0.9568,0.0512,-0.2169,0.98
9.195248,0.9588,0.0497,-0.2193,0.98
9.206694,0.9583,0.0483,-0.2188,0.98
9.231777,0.9573,0.0507,-0.2208,0.98
9.249698,0.9583,0.0502,-0.2208,0.98
9.266997,0.9588,0.0488,-0.2198,0.98
9.296051,0.9524,0.0483,-0.2159,0.98
9.305617,0.9505,0.0497,-0.2164,0.98
9.332649,0.9578,0.0488,-0.2223,0.98
9.347687,0.9578,0.0478,-0.2223,0.98
9.374522,0.9588,0.0497,-0.2223,0.99
9.395387,0.9617,0.0497,-0.2223,0.99
9.415470,0.9608,0.0488,-0.2223,0.99
9.430839,0.9568,0.0493,-0.2174,0.98
9.448492,0.9544,0.0546,-0.2198,0.98
9.473346,0.9505,0.0541,-0.2179,0.98
9.495061,0.9573,0.0497,-0.2218,0.98
9.514923,0.9588,0.0488,-0.2227,0.99
9.532248,0.9568,0.0483,-0.2227,0.98
9.556512,0.9588,0.0493,-0.2237,0.99
9.574544,0.9564,0.0522,-0.2213,0.98
9.595389,0.9578,0.0527,-0.2242,0.99
9.613383,0.9627,0.0507,-0.2247,0.99
9.631110,0.9612,0.0488,-0.2276,0.99
9.657340,0.9549,0.0502,-0.2203,0.98
9.674615,0.9564,0.0502,-0.2218,0.98
9.693279,0.9568,0.0512,-0.2227,0.98
9.715394,0.9564,0.0507,-0.2237,0.98
9.731047,0.9573,0.0517,-0.2237,0.98
9.756882,0.9564,0.0527,-0.2247,0.98
9.774849,0.9559,0.0551,-0.2267,0.98
9.794777,0.9564,0.0522,-0.2257,0.98
9.815238,0.9578,0.0527,-0.2242,0.99
9.839227,0.9539,0.0497,-0.2154,0.98
9.855388,0.9520,0.0478,-0.2174,0.98
9.880500,0.9544,0.0483,-0.2203,0.98
9.895206,0.9559,0.0493,-0.2252,0.98
9.914266,0.9568,0.0493,-0.2237,0.98
9.938535,0.9578,0.0493,-0.2247,0.99
9.956073,0.9559,0.0507,-0.2257,0.98
9.982179,0.9500,0.0522,-0.2213,0.98
9.999438,0.9510,0.0527,-0.2213,0.98
10.022894,0.9603,0.0493,-0.2301,0.99
10.039085,0.9598,0.0468,-0.2252,0.99
10.063448,0.9588,0.0478,-0.2276,0.99
10.080345,0.9588,0.0522,-0.2242,0.99
10.098302,0.9559,0.0537,-0.2213,0.98
10.122521,0.9495,0.0522,-0.2193,0.98
10.138523,0.9476,0.0507,-0.2193,0.97
10.164459,0.9505,0.0463,-0.2257,0.98
10.180306,0.9559,0.0468,-0.2247,0.98
10.201409,0.9593,0.0453,-0.2262,0.99
10.222317,0.9656,0.0468,-0.2355,1.00
10.239655,0.9608,0.0493,-0.2408,0.99
10.263723,0.9529,0.0478,-0.2369,0.98
10.281431,0.9524,0.0458,-0.2301,0.98
10.301068,0.9559,0.0449,-0.2267,0.98
10.322541,0.9534,0.0497,-0.2247,0.98
10.339187,0.9549,0.0478,-0.2271,0.98
10.364623,0.9539,0.0449,-0.2306,0.98
10.382007,0.9520,0.0449,-0.2301,0.98
10.403182,0.9544,0.0463,-0.2350,0.98
10.420900,0.9564,0.0478,-0.2355,0.99
10.446247,0.9554,0.0458,-0.2281,0.98
10.463094,0.9544,0.0444,-0.2276,0.98
10.480957,0.9559,0.0444,-0.2325,0.98
10.504749,0.9549,0.0468,-0.2340,0.98
10.530553,0.9544,0.0473,-0.2325,0.98
10.546317,0.9573,0.0473,-0.2306,0.99
10.562724,0.9593,0.0468,-0.2330,0.99
10.592937,0.9490,0.0458,-0.2291,0.98
10.604441,0.9456,0.0439,-0.2296,0.97
10.630436,0.9476,0.0434,-0.2311,0.98
10.646210,0.9476,0.0453,-0.2276,0.98
10.664325,0.9471,0.0458,-0.2286,0.98
10.692507,0.9564,0.0458,-0.2306,0.98
10.703850,0.9627,0.0463,-0.2394,0.99
10.728645,0.9573,0.0429,-0.2335,0.99
10.746398,0.9534,0.0439,-0.2301,0.98
10.771016,0.9515,0.0439,-0.2257,0.98
10.788105,0.9480,0.0453,-0.2276,0.98
10.806497,0.9480,0.0458,-0.2301,0.98
10.827771,0.9510,0.0473,-0.2325,0.98
10.847027,0.9554,0.0449,-0.2345,0.98
10.871649,0.9603,0.0424,-0.2355,0.99
10.888331,0.9568,0.0439,-0.2315,0.99
10.907797,0.9549,0.0449,-0.2291,0.98
10.928648,0.9505,0.0444,-0.2325,0.98
10.953875,0.9480,0.0444,-0.2311,0.98
10.972373,0.9559,0.0429,-0.2340,0.99
10.988912,0.9578,0.0444,-0.2350,0.99
11.012962,0.9554,0.0439,-0.2355,0.98
11.028292,0.9534,0.0424,-0.2330,0.98
11.054617,0.9515,0.0429,-0.2355,0.98
11.072043,0.9510,0.0439,-0.2369,0.98
11.102171,0.9549,0.0468,-0.2369,0.98
11.111705,0.9578,0.0449,-0.2379,0.99
11.138277,0.9549,0.0473,-0.2394,0.99
11.154607,0.9520,0.0444,-0.2320,0.98
11.171803,0.9520,0.0419,-0.2359,0.98
11.202258,0.9539,0.0434,-0.2384,0.98
11.212303,0.9524,0.0444,-0.2355,0.98
11.238605,0.9515,0.0458,-0.2330,0.98
